2875,1,4,10,48,125,127,,,,,,,
3943,1,4,70,72,9,,,,,,,,
938,1,4,147,168,9,,,,,,,,
4658,1,4,147,40,9,,,,,,,,
2129,1,4,25,48,158,206,127,,,,,,
4211,0,4,25,6,87,,,,,,,,
54,1,4,53,48,125,127,,,,,,,
14,1,4,10,66,9,,,,,,,,
5015,0,4,53,14,248,,,,,,,,
1053,1,4,98,66,9,,,,,,,,
678,1,4,53,51,52,,,,,,,,
2983,0,3,10,169,170,14,12,,,,,,
4605,0,4,10,66,78,9,,,,,,,
4418,1,4,22,108,9,45,,,,,,,
1004,1,4,70,97,14,,,,,,,,
133,1,4,10,6,80,,,,,,,,
2913,1,4,15,9,45,,,,,,,,
3157,1,3,53,8,9,,,,,,,,
2236,1,3,10,180,9,,,,,,,,
2373,1,4,70,112,88,9,,,,,,,
4432,0,4,10,131,110,9,,,,,,,
4382,1,4,15,48,158,127,,,,,,,
3209,2,4,10,236,51,36,136,,,,,,
2840,1,4,10,81,9,,,,,,,,
1430,1,4,25,78,9,27,44,,,,,,
4114,1,4,70,6,34,35,36,71,,,,,
4145,1,4,107,66,180,108,9,,,,,,
714,1,3,53,6,80,,,,,,,,
1141,1,4,25,24,9,,,,,,,,
3203,1,4,50,67,9,,,,,,,,
5172,0,3,10,9,45,,,,,,,,
2026,1,4,147,6,167,,,,,,,,
2195,1,4,249,43,9,,,,,,,,
1347,2,4,10,35,69,30,36,82,9,,,,
1944,1,3,10,168,9,,,,,,,,
3314,1,4,53,149,148,38,9,,,,,,
4123,0,4,15,14,173,47,,,,,,,
3877,1,4,10,92,93,20,14,101,,,,,
4400,1,4,10,12,14,121,,,,,,,
2182,1,4,10,35,36,,,,,,,,
1343,1,4,10,24,9,,,,,,,,
2929,1,4,10,90,9,,,,,,,,
149,1,4,70,6,209,,,,,,,,
2890,1,4,25,6,120,8,23,9,,,,,
589,1,4,15,24,9,,,,,,,,
3072,0,4,10,92,20,14,,,,,,,
3462,1,4,15,6,80,,,,,,,,
4197,1,4,70,77,66,9,,,,,,,
791,2,4,15,66,9,,,,,,,,
1029,1,4,250,187,9,,,,,,,,
4565,0,3,15,71,35,36,,,,,,,
918,1,4,10,51,219,,,,,,,,
955,2,3,10,72,9,,,,,,,,
4800,1,4,10,78,9,,,,,,,,
5087,0,4,10,14,,,,,,,,,
5095,0,4,107,6,80,,,,,,,,
2819,1,4,10,48,215,,,,,,,,
1362,1,4,53,24,9,,,,,,,,
4049,1,4,25,143,251,9,,,,,,,
156,1,4,70,141,9,,,,,,,,
5195,0,4,147,6,106,,,,,,,,
631,1,4,10,9,45,,,,,,,,
1146,1,4,70,168,156,9,,,,,,,
4194,0,4,15,14,58,32,57,,,,,,
2490,1,4,15,14,173,47,,,,,,,
3702,0,4,10,6,80,,,,,,,,
1177,2,4,15,77,9,,,,,,,,
721,2,4,10,72,27,115,9,,,,,,
1680,1,3,227,72,9,,,,,,,,
1322,0,4,10,,,,,,,,,,
2450,0,4,10,72,9,,,,,,,,
1062,0,3,15,24,9,,,,,,,,
2590,1,4,15,81,9,,,,,,,,
817,1,4,10,72,9,,,,,,,,
2936,1,4,70,40,9,,,,,,,,
1298,2,4,10,45,24,9,,,,,,,
2553,1,4,10,94,252,,,,,,,,
3697,0,4,10,73,74,75,14,27,,,,,
3149,1,4,53,26,27,28,,,,,,,
5051,0,4,10,188,21,,,,,,,,
5074,0,4,10,253,254,,,,,,,,
2643,1,4,53,66,81,9,,,,,,,
3546,0,4,10,100,14,,,,,,,,
1447,0,4,15,133,212,,,,,,,,
3576,1,4,53,72,9,,,,,,,,
3450,1,4,10,35,82,36,,,,,,,
4245,1,4,15,210,20,14,189,,,,,,
653,2,4,15,180,43,9,,,,,,,
662,1,4,10,26,27,28,,,,,,,
4347,0,4,70,66,9,,,,,,,,
1707,0,3,10,30,67,90,9,,,,,,
4292,1,4,70,81,9,,,,,,,,
3839,1,3,10,207,9,,,,,,,,
3718,0,4,15,255,133,,,,,,,,
2299,1,4,53,144,256,,,,,,,,
3779,0,4,10,6,126,,,,,,,,
4876,1,4,22,6,7,,,,,,,,
3631,1,4,10,6,191,66,43,9,,,,,
2460,0,4,25,48,159,,,,,,,,
4403,1,4,10,66,24,9,,,,,,,
1683,1,4,10,48,125,158,127,,,,,,
68,2,4,15,79,62,9,,,,,,,
1884,1,3,15,72,9,,,,,,,,
877,1,4,53,257,62,9,,,,,,,
4458,0,4,15,6,63,80,27,44,,,,,
2625,2,4,25,9,24,45,,,,,,,
465,2,4,10,112,88,9,,,,,,,
1647,1,4,10,258,51,205,36,9,,,,,
3763,0,4,15,253,254,,,,,,,,
4595,1,4,15,136,35,51,36,37,,,,,
2067,1,4,259,6,80,228,9,,,,,,
983,1,4,15,143,40,9,,,,,,,
3751,1,3,10,63,6,,,,,,,,
4085,1,4,10,6,83,,,,,,,,
1676,1,4,70,72,9,,,,,,,,
2254,1,3,10,168,9,,,,,,,,
1869,1,4,15,23,9,,,,,,,,
1706,2,4,10,48,260,,,,,,,,
3418,1,4,53,66,9,,,,,,,,
554,1,3,53,35,66,36,9,,,,,,
2083,1,4,50,35,180,36,9,,,,,,
1760,1,4,53,35,66,36,9,,,,,,
5089,0,4,15,78,9,,,,,,,,
4645,0,4,184,9,45,,,,,,,,
755,2,4,53,30,67,9,,,,,,,
3605,1,4,15,6,7,23,9,,,,,,
3399,0,4,10,51,135,,,,,,,,
4022,1,4,25,168,9,,,,,,,,
821,1,4,25,180,9,,,,,,,,
2176,1,4,15,180,9,,,,,,,,
533,2,4,10,79,9,,,,,,,,
5113,0,4,10,6,106,,,,,,,,
4406,0,3,70,168,9,,,,,,,,
2673,1,4,15,9,45,,,,,,,,
1278,2,4,15,9,45,,,,,,,,
4556,0,3,15,20,14,,,,,,,,
3004,1,4,53,187,9,,,,,,,,
2072,1,4,25,257,79,9,,,,,,,
1863,1,4,70,77,43,38,9,,,,,,
4386,0,4,25,6,83,14,123,,,,,,
3946,1,4,98,6,120,8,23,9,,,,,
4270,1,4,15,40,9,,,,,,,,
1300,1,4,50,,,,,,,,,,
4475,1,4,15,48,99,231,26,,,,,,
318,1,4,70,79,9,,,,,,,,
3875,0,4,10,261,199,,,,,,,,
5144,1,4,50,38,9,,,,,,,,
3883,0,4,10,179,6,172,14,,,,,,
1563,1,4,70,6,89,,,,,,,,
23,2,4,15,108,9,,,,,,,,
2646,1,4,10,30,9,,,,,,,,
250,1,4,53,9,24,45,,,,,,,
84,2,4,10,116,43,88,9,,,,,,
3802,1,3,15,112,116,88,122,9,,,,,
699,1,4,10,112,88,9,,,,,,,
2325,0,4,10,6,83,,,,,,,,
5100,0,4,15,14,171,,,,,,,,
2743,1,3,10,187,38,9,,,,,,,
3067,1,4,10,78,9,,,,,,,,
948,1,4,147,30,9,,,,,,,,
1122,1,4,15,36,35,72,82,9,,,,,
1661,1,4,15,51,176,35,37,36,,,,,
2870,1,4,10,69,35,36,37,,,,,,
535,1,3,53,6,85,83,87,,,,,,
9,1,3,10,24,9,,,,,,,,
3977,1,4,70,6,89,,,,,,,,
2170,1,4,10,51,135,,,,,,,,
3015,1,4,10,6,191,89,,,,,,,
4006,1,3,22,24,9,,,,,,,,
3205,0,4,10,154,,,,,,,,,
2263,1,4,10,35,180,36,9,,,,,,
1355,1,4,134,148,38,9,,,,,,,
4571,1,4,25,6,89,,,,,,,,
4539,1,4,10,24,9,,,,,,,,
3331,1,4,10,6,80,,,,,,,,
1007,2,4,10,6,80,,,,,,,,
3412,0,4,25,132,133,,,,,,,,
2289,1,4,50,187,9,,,,,,,,
2554,1,4,10,40,9,,,,,,,,
3966,0,4,10,24,9,,,,,,,,
4982,1,4,10,26,27,28,,,,,,,
762,2,4,15,69,35,36,,,,,,,
2159,1,4,10,35,235,192,36,,,,,,
1361,2,4,53,262,62,9,,,,,,,
584,2,4,10,35,36,37,9,,,,,,
2319,1,4,22,62,9,,,,,,,,
1086,2,4,10,35,43,36,9,,,,,,
4233,1,4,15,48,231,237,,,,,,,
1892,1,4,10,72,9,,,,,,,,
1425,0,4,182,74,14,263,264,,,,,,
4613,0,4,10,48,231,,,,,,,,
2796,1,4,15,29,20,14,123,,,,,,
3970,0,4,182,93,20,14,59,,,,,,
242,2,4,25,257,9,,,,,,,,
2268,0,3,70,43,9,,,,,,,,
3148,0,3,53,9,,,,,,,,,
2138,1,4,25,66,9,,,,,,,,
795,2,4,10,63,6,77,23,9,,,,,
5012,1,4,10,47,105,,,,,,,,
1734,0,3,10,112,43,88,9,,,,,,
525,0,4,53,6,126,,,,,,,,
10,1,4,10,66,43,9,,,,,,,
18,2,4,10,187,9,,,,,,,,
862,1,4,53,51,136,35,69,36,43,9,,,
1093,0,4,10,174,9,,,,,,,,
5106,0,3,98,6,87,265,,,,,,,
2040,1,4,147,180,9,,,,,,,,
2001,1,4,25,72,9,,,,,,,,
4573,0,4,10,29,20,14,,,,,,,
894,2,4,10,9,24,45,,,,,,,
3705,1,3,10,6,89,80,,,,,,,
2062,1,4,25,40,9,,,,,,,,
4708,1,4,107,6,89,,,,,,,,
593,1,4,53,66,9,,,,,,,,
346,1,4,10,66,9,,,,,,,,
4287,0,4,15,197,266,267,198,199,,,,,
2666,1,4,15,139,84,14,55,32,,,,,
4996,0,3,134,6,7,,,,,,,,
2440,1,4,10,9,45,,,,,,,,
2639,1,4,15,45,24,204,9,,,,,,
37,1,4,53,51,52,,,,,,,,
2205,1,4,10,14,130,,,,,,,,
3101,1,4,10,9,45,,,,,,,,
922,2,4,53,174,9,,,,,,,,
2696,1,4,10,24,9,,,,,,,,
4597,0,4,10,40,9,,,,,,,,
315,2,4,15,79,62,9,,,,,,,
1272,2,4,50,66,78,9,,,,,,,
4106,1,4,10,72,9,,,,,,,,
2234,1,4,10,23,9,,,,,,,,
3832,0,4,268,24,9,,,,,,,,
350,1,4,25,133,269,,,,,,,,
2376,1,4,10,24,9,,,,,,,,
4684,1,4,22,72,9,,,,,,,,
3290,0,4,25,29,20,14,,,,,,,
2000,1,3,70,72,9,,,,,,,,
2021,1,4,10,144,270,,,,,,,,
574,1,4,15,6,89,80,,,,,,,
1471,1,3,10,174,9,,,,,,,,
3626,1,3,25,271,217,9,,,,,,,
3822,1,4,53,43,9,,,,,,,,
2519,1,4,15,204,143,40,9,,,,,,
189,2,4,10,43,9,,,,,,,,
1881,1,4,10,35,235,36,137,,,,,,
1464,1,3,15,36,137,,,,,,,,
1259,0,4,70,132,133,185,,,,,,,
2555,1,4,10,108,9,43,45,,,,,,
4924,0,3,10,12,14,121,,,,,,,
3027,1,4,10,43,9,,,,,,,,
72,1,4,10,35,9,66,82,36,,,,,
1988,1,4,25,262,129,40,9,,,,,,
4643,1,4,107,38,9,,,,,,,,
1084,1,4,25,8,9,,,,,,,,
2580,1,4,10,51,219,,,,,,,,
2671,1,4,175,38,9,,,,,,,,
2939,1,4,10,149,148,9,,,,,,,
4433,1,4,50,40,9,,,,,,,,
2562,1,4,25,14,189,,,,,,,,
898,2,4,249,43,9,,,,,,,,
1780,1,4,10,6,83,,,,,,,,
638,1,4,10,72,9,,,,,,,,
4647,1,4,15,6,108,272,87,168,9,,,,
5108,1,4,15,63,6,,,,,,,,
928,1,4,22,36,35,66,82,9,,,,,
915,1,4,15,273,9,,,,,,,,
4825,0,3,15,132,133,,,,,,,,
834,1,4,25,43,9,,,,,,,,
2765,1,4,53,122,9,,,,,,,,
852,1,4,15,40,9,,,,,,,,
2333,1,4,10,6,191,89,,,,,,,
3509,1,4,10,72,9,,,,,,,,
3625,1,4,22,6,167,,,,,,,,
4767,0,4,10,14,274,32,,,,,,,
946,2,3,10,79,62,9,,,,,,,
4290,1,4,25,6,126,,,,,,,,
4451,0,4,10,6,202,,,,,,,,
1660,0,3,98,72,9,,,,,,,,
819,0,3,10,114,156,9,,,,,,,
45,2,4,10,9,45,,,,,,,,
1165,1,4,10,174,40,9,,,,,,,
209,1,4,15,143,251,9,,,,,,,
75,2,4,15,141,9,,,,,,,,
1123,1,4,10,88,112,186,9,,,,,,
1465,1,4,15,66,9,,,,,,,,
505,1,3,25,38,161,9,,,,,,,
774,1,4,22,72,9,,,,,,,,
369,2,4,25,6,42,43,24,9,,,,,
2225,1,4,10,40,9,,,,,,,,
224,1,4,15,35,137,36,37,,,,,,
1797,1,4,10,48,158,127,,,,,,,
2885,1,4,98,24,9,,,,,,,,
4845,0,3,10,72,9,,,,,,,,
5046,1,4,25,20,14,275,100,243,48,102,,,
2655,1,4,70,207,9,,,,,,,,
1193,1,3,50,186,168,9,,,,,,,
775,1,4,25,79,62,9,,,,,,,
3377,1,3,10,23,9,,,,,,,,
4724,1,4,10,67,122,9,,,,,,,
2125,1,4,70,6,85,83,87,,,,,,
3547,1,4,15,14,55,84,32,139,56,,,,
428,1,3,53,6,34,66,9,,,,,,
433,1,4,134,30,9,,,,,,,,
809,1,4,70,6,83,,,,,,,,
1140,1,4,53,6,80,,,,,,,,
1584,1,4,10,23,9,,,,,,,,
1028,2,4,53,6,80,,,,,,,,
2172,0,4,250,6,80,,,,,,,,
4075,1,4,15,48,49,,,,,,,,
3944,1,4,10,81,9,,,,,,,,
1142,1,4,10,48,64,65,,,,,,,
4604,1,3,53,143,9,,,,,,,,
3325,1,4,15,14,173,47,,,,,,,
4858,1,4,50,180,79,9,,,,,,,
1292,1,4,50,72,9,,,,,,,,
2968,1,4,53,40,9,,,,,,,,
893,1,4,10,40,9,,,,,,,,
5018,0,4,10,14,32,57,,,,,,,
3341,1,4,10,72,9,,,,,,,,
556,1,4,53,40,9,,,,,,,,
2766,1,4,10,8,9,,,,,,,,
154,2,4,10,77,9,,,,,,,,
3417,1,4,53,77,23,9,,,,,,,
3843,1,4,15,9,45,,,,,,,,
363,2,4,10,35,77,71,36,9,23,,,,
1538,0,4,107,6,34,,,,,,,,
4805,1,4,15,48,276,,,,,,,,
3514,1,4,10,51,135,27,115,,,,,,
1567,0,4,15,196,133,14,130,,,,,,
4545,1,4,10,92,93,20,14,,,,,,
787,1,4,277,40,9,,,,,,,,
4012,1,4,50,67,9,,,,,,,,
199,1,4,15,187,9,,,,,,,,
2081,1,4,15,41,234,14,154,,,,,,
3123,1,4,10,144,270,,,,,,,,
3151,1,4,53,72,9,,,,,,,,
2754,1,4,10,72,9,,,,,,,,
4732,1,3,10,132,133,185,,,,,,,
2716,1,4,10,45,24,9,,,,,,,
474,1,4,278,40,9,,,,,,,,
3593,0,4,15,72,9,,,,,,,,
5093,0,4,10,6,87,9,45,,,,,,
232,1,4,10,6,85,83,87,,,,,,
4397,1,4,50,72,9,,,,,,,,
2476,0,3,70,24,9,,,,,,,,
4367,0,4,25,164,133,,,,,,,,
858,1,4,107,9,45,,,,,,,,
292,1,4,15,26,27,28,,,,,,,
1521,1,4,70,8,43,23,9,,,,,,
1351,1,4,15,108,66,9,,,,,,,
5067,1,4,10,90,229,9,,,,,,,
1013,0,4,10,266,197,267,199,198,,,,,
3640,1,3,50,35,195,36,192,82,9,,,,
3065,1,4,15,6,89,,,,,,,,
1747,0,3,25,9,,,,,,,,,
4416,0,3,15,35,6,36,37,43,9,,,,
1267,2,4,10,66,72,9,,,,,,,
5174,0,4,22,67,9,,,,,,,,
2984,1,3,15,35,36,37,,,,,,,
4899,1,4,10,67,72,9,,,,,,,
1800,1,4,10,35,82,36,,,,,,,
3615,1,4,15,279,85,87,6,204,9,,,,
1208,1,4,53,6,80,,,,,,,,
3743,1,4,10,112,88,9,,,,,,,
2094,0,4,15,132,133,185,,,,,,,
5052,0,4,50,40,9,,,,,,,,
3882,0,4,250,20,14,101,,,,,,,
3001,0,4,107,67,9,,,,,,,,
3500,0,4,147,152,104,128,47,,,,,,
3596,0,4,10,35,235,36,,,,,,,
2118,1,4,53,48,158,127,,,,,,,
3720,1,4,10,63,6,66,9,,,,,,
1542,1,4,10,135,51,117,14,,,,,,
1963,1,3,15,9,45,,,,,,,,
890,1,4,15,6,34,83,,,,,,,
4272,1,4,53,253,254,,,,,,,,
2733,1,4,15,6,80,,,,,,,,
1849,1,4,15,69,35,36,82,,,,,,
772,2,4,53,187,9,,,,,,,,
2704,1,4,10,9,45,,,,,,,,
1879,1,4,15,26,27,28,,,,,,,
89,2,4,15,77,9,,,,,,,,
2433,2,4,15,9,45,,,,,,,,
455,1,4,25,174,9,,,,,,,,
3105,1,4,10,20,14,58,59,32,144,280,,,
2186,1,4,147,23,9,,,,,,,,
2636,1,4,182,59,20,14,221,,,,,,
1653,1,4,25,26,28,27,9,,,,,,
1835,2,4,15,71,35,180,36,9,,,,,
1975,2,4,10,35,9,66,82,36,,,,,
659,1,4,107,77,9,,,,,,,,
4350,1,4,15,47,105,,,,,,,,
3817,0,4,10,24,23,9,,,,,,,
2378,1,4,111,51,237,,,,,,,,
2961,1,4,281,72,9,,,,,,,,
4473,0,4,50,67,72,9,,,,,,,
1796,1,4,282,72,9,,,,,,,,
4108,1,4,147,143,9,,,,,,,,
2361,0,4,22,6,,,,,,,,,
1886,1,4,10,79,9,,,,,,,,
936,2,4,25,62,9,,,,,,,,
3095,1,4,15,77,9,,,,,,,,
2404,1,4,15,72,9,,,,,,,,
4461,1,4,98,,,,,,,,,,
916,2,4,15,26,27,28,,,,,,,
1257,2,4,15,24,9,,,,,,,,
4265,1,4,53,108,9,,,,,,,,
163,2,4,10,35,66,60,36,82,9,,,,
223,1,4,15,24,9,,,,,,,,
2192,1,3,25,43,138,9,,,,,,,
2697,1,3,15,35,9,36,37,45,,,,,
3248,1,4,15,6,80,,,,,,,,
2614,1,4,10,100,20,14,102,,,,,,
590,1,3,15,6,85,83,87,,,,,,
2267,1,4,53,9,45,,,,,,,,
643,1,4,10,67,9,,,,,,,,
4834,0,4,10,85,6,87,,,,,,,
4921,0,3,10,205,109,186,9,,,,,,
2163,1,4,10,35,43,36,9,,,,,,
1629,2,4,10,180,9,,,,,,,,
4190,0,3,134,72,9,,,,,,,,
1024,1,4,53,6,80,,,,,,,,
4132,1,4,10,108,91,9,,,,,,,
564,1,3,15,9,45,,,,,,,,
2525,1,4,107,9,45,,,,,,,,
2457,2,4,50,79,62,9,,,,,,,
3126,1,4,53,6,80,,,,,,,,
2522,1,4,10,72,9,,,,,,,,
3466,1,4,15,63,6,,,,,,,,
294,2,4,22,6,80,43,9,,,,,,
2745,1,4,25,23,9,,,,,,,,
1755,1,4,134,187,9,,,,,,,,
5107,0,4,98,23,9,,,,,,,,
1295,0,3,10,35,235,36,,,,,,,
815,1,3,10,6,89,,,,,,,,
3230,1,4,50,94,218,,,,,,,,
2418,1,4,15,99,26,,,,,,,,
1839,1,4,70,51,135,36,136,,,,,,
2035,1,4,70,6,191,66,43,9,,,,,
3284,0,4,53,144,145,283,,,,,,,
324,2,3,10,6,80,,,,,,,,
2220,0,4,53,144,133,239,,,,,,,
165,2,4,15,6,89,,,,,,,,
3415,1,4,10,72,9,,,,,,,,
1466,1,4,70,77,66,78,9,,,,,,
3764,1,4,53,6,89,,,,,,,,
3879,1,4,107,261,199,,,,,,,,
3792,1,3,98,72,9,,,,,,,,
4853,1,4,53,112,9,,,,,,,,
4072,1,4,50,6,89,,,,,,,,
1016,1,4,53,6,120,8,23,9,,,,,
3935,1,4,53,48,100,243,14,284,,,,,
2339,0,4,53,67,9,,,,,,,,
4694,1,3,249,69,35,36,9,,,,,,
3959,0,4,70,24,9,,,,,,,,
2860,1,4,50,26,27,28,,,,,,,
1525,1,4,25,45,24,9,,,,,,,
3162,1,4,70,188,21,,,,,,,,
5157,0,4,227,6,167,,,,,,,,
3628,1,4,70,41,14,,,,,,,,
744,1,4,53,9,45,,,,,,,,
2075,1,4,50,66,38,9,,,,,,,
4702,0,4,10,72,9,,,,,,,,
1558,1,4,53,36,35,24,82,9,,,,,
515,1,4,10,35,36,192,,,,,,,
1418,2,4,15,6,209,24,9,,,,,,
5083,1,4,53,47,105,,,,,,,,
4566,0,4,25,40,9,,,,,,,,
109,2,4,10,24,9,,,,,,,,
844,1,3,53,6,80,23,9,,,,,,
1118,1,4,182,26,27,28,,,,,,,
3737,0,3,15,11,12,14,121,,,,,,
1446,1,4,25,6,87,155,,,,,,,
450,0,3,10,8,67,40,9,,,,,,
788,1,3,10,112,72,9,,,,,,,
1773,1,4,10,24,9,,,,,,,,
2747,1,4,15,92,93,20,14,,,,,,
2006,1,4,15,6,83,14,123,,,,,,
1207,1,4,10,14,285,,,,,,,,
1678,1,4,70,79,62,9,,,,,,,
2857,1,4,53,9,271,,,,,,,,
810,2,4,249,72,9,,,,,,,,
3221,0,4,10,144,145,283,,,,,,,
1406,1,4,15,48,286,287,125,127,,,,,
2184,0,4,10,197,288,289,199,,,,,,
709,2,4,10,45,24,9,,,,,,,
3591,1,4,22,72,9,,,,,,,,
1793,1,4,10,6,89,,,,,,,,
2681,1,4,147,180,66,9,,,,,,,
684,1,4,25,48,66,231,9,,,,,,
1791,1,4,25,6,80,,,,,,,,
106,1,4,10,72,9,,,,,,,,
105,0,4,15,225,290,55,224,,,,,,
2377,0,4,10,26,27,28,,,,,,,
4751,0,4,15,104,75,14,47,,,,,,
3505,1,3,53,72,9,,,,,,,,
1484,1,4,175,48,231,,,,,,,,
3141,1,4,10,77,9,,,,,,,,
3039,1,3,15,187,9,,,,,,,,
4,2,4,10,72,9,,,,,,,,
4248,0,4,291,67,72,9,,,,,,,
4236,1,3,53,63,6,161,9,,,,,,
3459,1,4,10,77,9,,,,,,,,
1307,1,4,15,67,195,9,,,,,,,
4484,1,4,10,40,9,,,,,,,,
2963,1,4,15,122,9,,,,,,,,
373,1,4,10,23,9,,,,,,,,
4711,1,4,10,40,9,,,,,,,,
4349,1,4,53,196,133,,,,,,,,
185,2,4,15,180,9,,,,,,,,
1175,1,4,10,112,88,23,9,,,,,,
4253,0,4,10,67,9,,,,,,,,
1817,1,4,10,237,,,,,,,,,
779,1,4,10,133,26,163,292,293,,,,,
4159,0,4,10,133,294,,,,,,,,
1313,1,4,15,90,9,,,,,,,,
1962,0,4,10,199,198,,,,,,,,
3939,1,4,10,48,65,,,,,,,,
5090,0,4,25,6,87,,,,,,,,
3445,1,4,10,295,51,135,,,,,,,
1035,2,4,10,6,89,,,,,,,,
1151,1,4,70,51,24,36,136,9,,,,,
2682,0,4,22,11,12,226,296,14,,,,,
399,2,4,10,108,114,156,9,,,,,,
2221,0,4,10,48,65,,,,,,,,
3652,1,3,25,35,36,37,,,,,,,
2024,1,4,10,24,9,,,,,,,,
2410,1,4,282,48,231,27,115,,,,,,
269,1,4,15,35,235,36,,,,,,,
974,1,4,211,72,9,,,,,,,,
3021,1,4,50,6,89,,,,,,,,
522,1,4,70,72,9,,,,,,,,
5139,0,4,15,63,6,75,14,76,,,,,
5033,0,4,10,72,9,,,,,,,,
1040,2,4,15,35,136,51,137,36,37,,,,
4778,0,4,22,48,158,127,,,,,,,
3685,0,4,10,24,9,,,,,,,,
981,1,4,10,20,14,59,32,285,57,,,,
1927,1,3,25,38,40,9,,,,,,,
2341,0,4,25,6,89,,,,,,,,
5133,0,4,50,6,83,,,,,,,,
3150,1,4,10,6,7,8,9,,,,,,
3346,1,4,10,6,89,,,,,,,,
1431,1,3,10,6,126,161,9,,,,,,
1455,1,3,15,6,,,,,,,,,
4504,1,4,50,63,6,23,9,,,,,,
2244,1,3,10,43,9,,,,,,,,
2423,1,4,50,14,173,47,,,,,,,
725,2,4,10,30,9,,,,,,,,
4964,1,4,50,48,260,297,,,,,,,
619,1,4,10,72,9,,,,,,,,
1427,1,4,15,17,14,165,32,31,21,,,,
1692,1,4,10,40,9,,,,,,,,
4838,0,4,10,298,12,14,,,,,,,
2390,1,4,10,197,198,199,,,,,,,
4501,1,4,15,100,20,14,102,,,,,,
2736,0,4,147,299,225,,,,,,,,
4399,1,4,10,174,9,,,,,,,,
4741,0,4,22,29,20,14,,,,,,,
605,1,4,10,6,106,,,,,,,,
3130,0,4,25,264,14,74,,,,,,,
2982,1,4,10,38,40,9,,,,,,,
1768,2,4,10,79,62,9,,,,,,,
1504,1,4,70,66,24,300,9,,,,,,
4687,0,3,15,51,136,35,36,37,43,9,,,
2856,1,4,25,6,279,89,191,,,,,,
950,1,4,25,143,9,,,,,,,,
1424,2,4,15,138,9,,,,,,,,
3256,1,4,10,6,106,,,,,,,,
3194,1,4,53,40,9,,,,,,,,
1228,2,4,10,90,229,9,,,,,,,
3495,0,4,10,92,301,20,14,,,,,,
226,2,4,53,41,14,,,,,,,,
3919,1,4,10,6,72,9,,,,,,,
1360,1,4,53,26,27,28,,,,,,,
3532,1,4,53,143,38,40,9,,,,,,
3448,0,4,10,144,145,283,,,,,,,
1868,1,4,15,35,43,9,82,36,,,,,
3920,0,4,10,51,203,,,,,,,,
391,1,4,22,77,43,9,,,,,,,
2854,1,4,70,77,9,,,,,,,,
5146,0,4,25,48,158,127,,,,,,,
2327,1,4,25,62,9,,,,,,,,
3063,1,4,10,29,20,14,,,,,,,
4115,1,4,15,174,40,9,,,,,,,
443,1,4,10,66,43,9,,,,,,,
2352,1,4,10,144,302,,,,,,,,
1510,0,4,70,6,29,83,20,14,,,,,
1662,2,4,15,180,9,,,,,,,,
1373,1,4,15,45,24,9,,,,,,,
278,1,4,10,72,9,,,,,,,,
3330,1,4,25,180,9,,,,,,,,
1831,1,4,15,14,171,,,,,,,,
3365,1,4,10,108,72,9,,,,,,,
3071,0,4,10,24,9,,,,,,,,
1438,1,3,15,168,9,,,,,,,,
4664,1,4,249,9,204,45,,,,,,,
1258,1,3,10,66,9,,,,,,,,
4916,0,4,53,6,83,,,,,,,,
3224,1,4,10,51,135,36,136,,,,,,
3888,0,4,134,72,9,,,,,,,,
118,2,4,15,6,89,,,,,,,,
656,2,4,15,24,9,,,,,,,,
4167,1,4,15,43,9,,,,,,,,
1813,1,4,10,236,48,51,65,,,,,,
4560,0,4,53,9,,,,,,,,,
2255,1,4,53,14,,,,,,,,,
1784,1,4,10,197,261,289,199,,,,,,
4721,0,4,15,67,62,9,,,,,,,
2888,1,4,25,112,88,9,,,,,,,
708,1,4,10,303,198,199,,,,,,,
4686,1,3,10,69,35,36,,,,,,,
1187,1,4,10,6,85,83,87,,,,,,
430,2,4,15,187,9,,,,,,,,
4623,0,4,15,67,143,9,,,,,,,
4878,0,4,147,92,20,14,,,,,,,
4653,0,4,53,6,80,43,9,,,,,,
3472,1,4,10,66,40,9,,,,,,,
1634,2,4,15,79,9,,,,,,,,
526,1,4,10,148,38,9,,,,,,,
3578,1,4,182,6,83,,,,,,,,
3083,1,4,10,29,83,20,14,6,160,,,,
3370,1,4,70,108,91,9,,,,,,,
5025,0,4,10,304,66,9,,,,,,,
1127,1,4,53,222,14,20,305,,,,,,
3397,0,4,10,14,130,,,,,,,,
5178,1,4,147,29,20,14,124,,,,,,
2379,2,4,15,6,77,38,9,,,,,,
2085,1,4,10,143,9,,,,,,,,
1543,2,4,10,168,9,,,,,,,,
2918,1,4,10,6,34,83,,,,,,,
4610,1,4,10,55,306,307,,,,,,,
374,2,4,15,26,27,28,,,,,,,
2691,1,4,249,6,80,,,,,,,,
2141,1,4,10,6,83,14,130,,,,,,
2181,1,4,15,236,51,135,,,,,,,
2994,0,4,25,169,14,171,,,,,,,
3869,0,4,10,20,14,171,,,,,,,
3121,0,4,15,6,83,,,,,,,,
244,1,4,10,51,308,,,,,,,,
2424,1,4,10,20,14,19,32,,,,,,
69,1,4,10,74,14,200,,,,,,,
911,0,4,53,309,94,310,,,,,,,
3611,1,4,98,30,9,,,,,,,,
1072,1,4,10,6,87,83,272,,,,,,
405,1,4,10,142,14,,,,,,,,
3622,0,4,53,48,100,243,14,284,,,,,
1529,1,4,70,6,191,80,,,,,,,
4363,0,4,50,24,9,,,,,,,,
3690,1,4,25,6,30,66,89,9,,,,,
