15469,4,7,4,3.27,13
15480,7,9,8,4.00,7
14858,1,8,2,3.30,10
11370,14,24,16,3.87,39
12016,87,221,60,3.55,98
14326,0,15,2,4.22,9
15426,2,21,4,2.75,12
14305,17,45,18,3.98,56
16482,5,21,10,4.30,10
14396,1,6,1,4.18,14
17737,0,5,2,4.44,9
15344,3,30,6,2.54,29
11917,2,5,1,3.86,7
16238,12,22,6,4.26,34
12143,13,50,17,3.97,58
13188,2,13,4,4.00,16
12295,10,117,31,3.77,156
13646,36,84,64,4.38,21
10984,97,209,119,3.42,110
16251,1,9,3,4.67,16
12615,5,13,10,3.67,23
17095,3,20,15,4.23,17
17201,6,16,5,3.91,11
14540,3,10,3,4.00,12
16834,1,2,0,3.43,7
16605,15,16,2,4.06,17
10462,18,30,23,3.94,16
16307,417,725,361,3.67,853
15649,72,164,76,3.94,120
15088,11,27,18,3.82,55
15089,7,17,15,3.91,11
11888,358,2069,1463,3.83,789
13632,1,6,3,3.78,9
10914,4,19,2,3.13,16
17917,2,36,2,3.00,17
16875,0,3,3,4.00,9
15173,1,29,4,3.30,11
15659,14,37,12,3.89,9
16538,3,14,4,3.50,10
15453,7,58,16,4.00,94
17155,2,8,0,2.50,8
14796,0,9,2,3.67,26
14866,0,14,0,3.79,14
15512,2,7,1,4.54,15
11956,2,9,1,4.11,20
11141,8,55,23,4.09,68
10662,140,175,143,3.79,52
12449,12,50,13,3.62,39
10942,0,2,2,4.06,18
10811,10,26,16,4.69,13
11757,9,14,8,3.70,51
13679,1,13,4,4.38,21
17203,145,503,422,4.02,250
17817,2054,1467,1430,4.21,214
15908,2,12,3,3.57,7
11878,151,295,201,3.67,98
13562,9,31,11,4.22,27
17140,1,2,2,4.50,8
14490,10,17,3,3.62,21
10082,64,158,58,3.69,202
11831,2,22,4,3.56,146
12121,7,36,9,3.15,52
10177,74,285,126,4.04,176
11599,61,194,61,3.86,97
17089,1,15,5,3.74,56
16047,22,55,12,3.56,43
13568,6,36,8,3.82,23
14428,13,62,27,3.84,38
14498,1,13,3,3.32,28
14338,5,34,4,3.64,11
15923,9,80,29,3.96,57
10909,51,192,95,4.29,102
10990,1,6,5,3.29,7
10709,9,14,5,3.64,14
11403,751,1155,893,3.54,306
11674,22,55,17,3.63,35
11170,30,75,53,3.23,31
10528,46,131,48,3.01,76
17538,0,7,4,4.67,9
10651,46,88,30,3.85,103
11341,12,37,10,3.84,51
17635,1,10,1,3.89,10
12796,4,13,4,3.62,8
17557,188,222,188,3.93,119
17476,0,0,0,2.75,9
13889,35,71,42,3.89,19
15374,250,528,328,3.73,512
16325,96,146,121,3.85,262
10770,1,14,5,3.93,15
10385,37,44,31,3.57,21
12076,359,1431,596,3.60,619
10910,1,8,2,4.78,9
12411,8,13,3,4.08,49
10903,132,582,362,3.81,172
11748,13,45,12,3.80,140
11312,11,32,18,4.17,18
12451,8,1,0,4.17,12
15829,11,30,16,3.44,16
16786,84,326,120,3.65,222
10843,2,19,6,4.46,26
12386,158,318,191,4.16,93
14353,5,23,4,3.88,19
10425,35,68,45,3.44,32
15783,24,75,25,3.32,93
14835,301,544,357,3.39,399
12078,1,6,2,5.00,6
11215,43,115,31,3.21,28
16419,1,1,1,3.80,6
15664,3,10,3,2.89,35
13161,4,19,7,3.91,11
13974,35,59,33,4.25,116
11624,277,500,319,3.46,186
14833,4,16,2,2.93,14
15777,14,45,14,4.36,96
17049,0,14,1,3.47,53
14622,43,149,64,3.62,148
11436,10,18,6,3.21,24
16734,22,91,22,3.54,61
11497,1,6,1,3.80,15
10468,6,19,8,3.64,25
16198,4,5,3,4.29,7
10773,3,10,2,4.27,11
14321,58,154,68,3.72,127
12890,2,5,6,3.78,27
11070,15,49,16,4.09,47
15626,2,13,3,3.12,8
14074,5,31,4,2.95,41
10973,7,46,5,4.00,29
12533,31,56,6,3.36,36
13631,10,56,9,3.70,46
14154,19,60,19,3.87,32
15960,320,1397,948,3.84,785
14479,7,69,23,4.26,69
16296,0,4,1,3.81,17
13860,2,7,4,3.65,21
15461,12,33,21,3.61,18
14727,6,17,13,3.59,32
14059,0,16,1,3.69,13
11916,11,16,11,3.35,17
12782,28,77,25,3.86,79
12316,26,75,24,4.29,63
15700,5,29,17,3.81,21
15509,7,73,14,3.67,60
12095,41,126,64,3.76,103
13913,12,66,13,4.57,23
16093,8,29,11,4.69,17
17121,3,41,2,3.53,19
14027,2,12,3,4.00,13
14342,3,20,4,4.48,24
16591,6,35,15,5.00,23
10081,11,29,9,3.58,19
13404,47,72,33,3.81,57
14160,2,21,10,3.50,28
16065,4,34,10,4.06,50
10306,199,253,141,2.97,108
10373,2,15,3,3.35,37
17624,8,24,16,4.00,15
14088,2,20,3,4.29,18
13791,3,33,5,3.50,20
16179,4,10,5,4.88,10
16257,14,30,14,3.73,37
14163,1,2,2,4.67,9
11122,276,331,225,3.61,115
12702,34,84,35,3.70,83
10611,376,1098,546,3.79,791
12484,18,65,16,3.57,53
16267,4,16,5,4.04,24
12486,2,12,1,2.78,9
13727,36,110,18,2.92,64
17545,0,18,3,4.12,33
15833,5,20,2,3.39,18
11700,10,35,14,3.20,51
14766,1,5,1,4.71,7
16623,10,24,10,3.43,21
12131,281,313,263,3.82,39
13625,6,23,4,4.09,23
11659,431,647,446,4.26,76
13838,160,211,152,3.64,143
16434,1,3,2,2.75,8
11192,77,409,152,3.95,448
16697,2,9,0,3.17,12
10660,92,158,122,3.61,109
12322,3,5,2,4.59,22
10556,480,743,664,4.44,215
14527,6,30,2,3.00,23
13674,6,16,2,3.08,13
13389,3,3,3,4.38,13
11930,2,35,3,3.90,10
10921,10,48,15,3.62,86
14606,5,3,3,4.12,8
17328,2,12,4,3.88,8
10918,9,22,10,3.10,21
13894,11,50,16,3.72,54
13336,5,11,4,3.83,29
11788,1,5,2,4.43,9
17308,3,16,1,3.69,13
13439,11,53,8,3.67,64
12482,1,9,2,3.26,33
13885,50,196,80,3.46,54
11620,2,24,7,4.06,18
10294,21,88,24,3.29,68
14058,5,20,5,4.16,19
16421,28,83,38,3.62,86
16737,20,44,3,2.83,47
16396,3,8,0,4.38,8
13044,3,17,3,3.70,41
17073,27,39,9,3.55,20
16070,8,41,10,4.50,30
16524,0,5,0,4.50,6
13096,2,8,4,3.40,10
10602,139,335,248,3.86,110
15767,0,3,0,4.75,8
12626,1,6,1,4.37,22
10445,20,59,13,3.67,135
13691,6,20,13,4.34,29
12712,1,2,0,3.10,10
13035,6,30,9,3.46,72
14950,1,5,1,3.88,18
14610,5,20,7,3.81,21
17356,892,892,881,4.07,375
12698,18,50,5,4.25,67
14872,13,22,15,3.38,8
12177,11,53,26,4.30,23
13758,15,52,26,3.20,40
13086,1,2,0,4.00,10
13350,21,41,24,4.29,7
13191,6,31,8,3.89,35
17468,0,6,1,3.83,6
15538,30,113,31,3.55,138
10654,80,109,80,3.73,26
11412,6,22,9,4.13,39
15693,9,45,16,4.07,28
13790,6,19,12,4.17,12
13677,10,17,11,2.50,10
16739,1,3,3,5.00,13
11973,62,91,61,3.94,34
14360,13,63,17,4.58,36
12192,9,35,13,4.25,60
10312,3,2,2,3.93,17
12051,1,6,1,3.00,10
14157,4,36,16,3.14,22
13994,4,17,8,4.36,22
16805,15,26,9,3.18,11
11507,3,14,10,3.18,11
12311,2,14,2,3.29,14
17822,2,8,2,3.25,12
11558,13,45,11,4.03,35
10459,37,186,62,3.81,100
12685,12,16,8,4.71,41
10043,370,487,296,3.54,377
16277,3,10,3,4.27,22
12029,23,99,47,3.95,64
10202,48,137,104,4.00,51
16304,1,14,2,3.83,16
16297,4,8,1,3.25,8
14303,0,10,1,3.80,10
17113,32,72,37,4.02,45
13559,29,97,44,3.58,36
12814,545,596,513,3.74,82
12599,386,1010,638,3.65,173
11417,18,51,28,3.52,60
14087,1,6,1,3.82,11
12049,3,23,3,3.06,16
13030,70,211,94,3.90,125
17751,12,35,15,4.12,8
15607,1,6,3,3.93,15
15720,1,4,1,4.36,11
12505,0,16,9,4.12,8
10511,205,752,278,3.74,403
13486,1066,1535,1347,4.09,388
13569,0,0,0,3.89,9
17971,56,257,92,3.92,285
15554,30,127,23,3.22,114
16245,26,87,17,3.25,32
12514,28,40,15,3.25,32
10587,69,193,134,3.81,57
16390,3,18,2,3.69,29
13843,1750,3554,2606,3.92,997
15998,10,14,10,3.57,14
17570,18,48,25,3.78,23
11201,30,42,34,3.45,20
17608,1,17,5,3.49,41
17966,1,7,1,4.10,10
17668,7,10,5,3.29,7
12755,6,38,3,3.22,50
10546,4,59,32,4.17,78
17745,0,5,1,3.56,10
11268,2,4,1,3.44,10
17588,3,19,6,4.44,17
10852,17,60,24,3.23,30
13024,3,7,5,4.50,6
10748,1,14,2,4.33,12
16006,0,6,1,4.75,8
17730,3,3,1,3.91,12
12927,7,30,2,1.92,12
10862,34,117,81,4.08,123
16900,23,63,20,3.51,134
17066,3,14,7,4.50,12
14949,7,29,11,4.41,37
11957,12,30,11,4.33,24
16590,0,6,4,4.75,8
10229,97,166,99,4.40,53
12072,61,251,100,3.66,220
12351,1,11,1,3.90,10
12572,33,64,17,3.61,99
13105,156,331,182,3.48,147
10810,0,19,4,4.62,13
13025,28,92,46,3.24,34
14482,4,4,1,3.80,10
14155,17,83,35,3.85,39
17021,1,2,0,2.33,10
17983,0,11,4,4.12,8
15269,9,11,4,3.83,7
16516,1,17,12,3.90,10
15787,0,6,1,3.50,16
13152,91,222,88,3.60,155
16426,0,11,0,4.17,9
10060,169,174,105,3.59,93
12199,46,103,51,3.12,25
17692,14,13,4,2.64,11
10778,0,9,0,3.81,17
15231,6,25,21,4.77,13
11238,6,27,3,2.91,23
10252,758,1115,847,3.63,427
10738,27,147,51,4.17,212
13221,0,11,0,4.07,14
15531,18,49,21,3.31,42
16594,26,64,34,3.44,89
12550,21,67,8,3.05,22
13478,4,7,5,3.59,17
11488,36,94,42,3.66,93
15965,10,20,7,3.00,10
10413,45,127,57,3.09,54
12378,0,15,2,4.36,11
11771,59,217,105,3.64,157
15830,4,7,2,4.38,17
13590,0,3,0,4.43,7
11824,15,44,15,3.56,41
11675,3,8,3,4.40,15
12763,118,449,211,3.60,186
14260,19,26,11,3.44,10
15849,39,306,124,3.89,634
14642,2,16,2,4.00,17
15050,1,8,7,4.00,6
14634,0,3,4,3.83,7
11742,29,99,20,3.12,68
17922,9,7,2,3.67,9
15713,2,13,2,3.65,27
11818,52,181,61,3.56,75
13702,67,240,60,3.16,120
10467,730,385,285,3.65,250
17149,1,25,4,4.22,23
16138,2,15,1,3.92,12
12309,80,226,118,3.94,68
11882,35,53,34,3.84,19
17057,4,18,6,2.40,15
11365,1216,2106,1399,4.08,744
16860,10,17,13,3.67,6
15542,11,25,9,3.86,35
17406,10,16,8,4.11,9
11724,5,23,5,3.68,22
16087,4,27,7,3.57,21
16618,2,7,3,4.00,17
13293,7,18,12,4.11,9
17339,15,28,11,3.30,65
17728,22,114,37,3.73,124
13678,20,83,43,4.50,34
14129,11,67,20,3.76,51
16977,4,13,5,3.47,20
17245,5,30,8,3.31,51
15457,66,152,117,3.57,186
13087,6,16,6,3.28,32
13424,19,66,22,2.91,33
11631,2,21,8,3.86,28
13929,53,78,72,4.14,35
10722,158,244,185,3.70,83
15941,380,516,345,3.90,153
16009,5,13,8,4.38,16
17854,13,29,7,3.79,20
13282,22,49,12,3.46,30
11672,0,0,0,4.44,9
11252,0,7,1,4.08,12
10545,68,314,181,3.82,207
16998,93,84,61,3.96,102
13177,12,128,51,3.60,156
17572,6,21,11,3.69,16
13835,31,76,42,3.47,51
15803,2,1,0,4.10,10
14464,1,3,3,4.09,11
13037,1,7,0,4.00,12
12464,34,237,133,3.50,280
10863,6,17,6,3.96,29
11563,1,21,8,4.33,18
10875,1,6,1,4.89,9
13877,1074,1836,1641,3.55,331
17871,17,57,13,3.43,86
14289,24,102,48,3.70,57
15290,3,20,12,4.89,9
10205,80,252,81,3.79,229
12286,14,35,22,3.86,29
11534,2,5,2,3.46,13
10933,55,154,67,4.25,91
16971,170,389,354,4.00,57
17601,0,20,5,4.00,23
14206,0,27,6,3.89,28
16948,31,179,48,3.77,432
13591,18,40,15,2.86,22
14415,11,25,10,4.05,20
16293,1,12,0,4.18,11
13262,18,76,25,3.71,173
17820,4,16,10,4.50,12
16308,1,4,4,3.92,12
17352,4,13,3,3.68,22
13856,43,149,34,3.57,100
14763,51,105,34,3.69,72
13371,102,133,98,3.64,22
11947,2,24,6,4.44,25
15363,7,12,3,3.43,7
13195,16,29,8,3.83,23
15683,4,4,1,4.44,9
12008,20,101,45,3.51,35
17653,113,184,122,3.98,161
11082,3,24,1,3.40,42
10182,6,14,10,3.90,10
16533,4,20,7,3.69,13
13039,22,58,39,3.88,32
12771,5,28,10,3.65,17
13233,2,25,0,3.50,18
11802,3,7,4,4.33,6
17496,9,51,20,3.94,18
11761,17,62,25,3.87,87
10317,83,213,76,3.52,83
11239,2,9,3,4.23,13
16542,43,178,113,3.68,100
16503,3,16,7,3.67,6
16457,782,713,577,3.57,210
15108,13,59,32,4.40,25
16529,0,3,1,3.17,6
10670,11,72,18,4.10,81
16502,5,25,1,3.31,16
17517,8,20,9,3.58,12
10889,1,15,4,3.91,24
13732,7,33,2,3.30,40
16090,8,18,6,3.67,12
10418,27,48,18,2.80,105
14055,24,54,26,4.16,37
11635,19,62,7,2.49,59
10847,160,462,286,3.54,342
14210,45,162,90,3.72,65
15602,6,31,13,4.03,31
13267,2,12,3,3.80,10
16976,2,8,2,4.21,14
17462,1,5,2,4.67,6
16800,26,42,27,3.67,18
17889,0,5,0,3.70,10
17707,11,25,10,3.90,20
15271,91,114,57,3.64,44
16732,20,22,20,4.17,18
14572,3,22,11,4.32,19
17604,2,7,1,3.50,6
12983,10,38,15,4.13,32
14421,7,19,7,3.54,14
12410,38,64,38,3.53,30
17970,14,50,26,3.64,76
12265,150,316,200,3.73,146
17224,407,614,518,3.51,338
12870,1,8,3,3.86,7
11925,2,4,0,4.70,10
13991,2,14,1,4.44,16
10110,21,70,25,3.77,61
16917,21,64,30,4.16,70
10561,4,9,2,3.35,33
17593,39,165,45,3.64,258
16216,61,33,19,3.38,40
16472,5,13,3,4.45,11
18019,5,21,4,4.42,26
12805,3,15,5,4.35,17
11490,27,86,45,3.50,66
17387,12,18,13,4.17,6
10482,89,115,54,4.37,123
16209,21,29,13,3.00,20
12644,71,85,22,2.65,55
17070,9,15,7,4.11,10
14890,22,134,56,3.45,54
14103,7,22,13,4.53,19
16344,8,51,22,4.10,50
15721,49,189,55,3.53,226
11468,28,140,65,3.52,107
17242,1,5,5,4.50,6
12209,10,12,2,3.87,23
16055,8,29,4,3.93,14
13268,6,31,3,4.31,29
12113,28,65,25,3.64,25
16818,2,13,1,3.73,23
10605,819,1365,1059,4.42,394
17463,48,194,76,3.63,158
12264,6,54,8,3.43,73
15414,9,27,6,3.00,22
10249,1,26,2,3.53,15
14744,1,10,2,3.73,11
11343,5,8,3,2.33,12
14971,21,52,19,4.23,48
13116,179,293,179,3.24,198
16012,4,11,4,4.29,9
15879,2,6,2,4.78,9
14732,4,6,0,2.75,9
15579,4,15,1,3.58,12
17197,12,46,29,3.62,42
17274,0,11,1,3.69,13
11984,3,4,2,4.20,10
13254,16,75,16,3.81,96
15411,120,379,139,3.84,880
11594,7,27,16,4.55,11
12807,1,8,1,2.83,6
15052,1,6,1,3.42,12
13434,15,48,26,3.74,128
12093,54,196,88,3.61,140
12491,21,61,19,3.76,71
10337,609,902,623,3.31,236
17422,0,6,1,4.09,11
17935,5,20,6,4.62,9
16566,53,139,45,4.26,160
11647,11,24,2,3.23,30
16121,2,23,7,3.97,34
14361,0,3,2,2.50,14
11810,0,20,5,3.71,17
12695,5,31,13,3.84,76
14951,5,20,6,3.90,20
11266,67,140,90,4.15,55
15880,4,4,2,3.29,7
17845,13,29,15,3.78,27
17136,6,28,8,3.40,15
15004,2,10,1,4.27,11
10144,46,178,50,3.57,216
16118,2,21,12,4.07,14
15442,4,11,4,3.64,11
15677,20,56,13,3.58,40
10704,98,212,119,4.07,148
11887,23,79,31,3.37,46
14771,14,54,12,3.91,32
16243,8,35,10,4.30,20
11040,2,17,4,3.60,20
13301,8,15,12,3.57,7
15789,6,16,7,4.10,11
14962,1,11,6,3.14,8
12182,149,478,162,3.23,556
17042,5,16,6,3.20,10
11006,21,74,26,3.37,89
13016,24,81,33,3.37,38
13960,1,2,1,4.71,8
13787,40,76,19,3.50,101
14913,4,14,3,4.02,41
15962,74,182,152,3.73,109
15706,423,497,429,3.60,241
17866,1,7,0,4.58,13
11915,4,9,3,3.57,60
15209,6,36,10,3.85,39
11429,11,65,45,4.11,38
12479,1,23,4,4.05,19
10474,136,273,199,3.55,188
17605,7,15,6,3.32,31
16938,12,20,7,2.27,15
14139,935,1363,884,3.86,464
16092,3,8,2,3.67,13
16513,35,51,37,3.32,25
11197,6,15,2,3.57,7
15656,1,19,4,3.10,10
15836,31,76,35,4.18,33
10815,1,8,0,4.40,10
13178,125,309,205,4.12,67
16033,7,23,14,4.30,10
11862,92,273,178,3.70,115
12308,4,36,12,4.47,15
12503,2,4,2,4.20,10
15822,7,9,1,4.17,19
16892,5,6,3,3.81,17
14880,0,2,0,4.20,5
13940,18,51,31,4.19,33
11969,2,27,3,3.76,33
15486,1,12,2,3.47,15
15205,13,37,10,4.41,37
11479,7,21,13,3.67,27
17591,0,10,2,5.00,8
13830,0,4,0,3.40,15
12097,6,29,9,3.76,42
17091,32,36,6,4.14,14
14492,2,5,2,4.13,18
10356,4,67,22,3.90,50
13091,138,484,252,3.61,401
11657,17,45,14,3.80,46
15612,1,4,2,3.75,8
11041,27,95,18,3.48,101
10661,401,523,411,4.19,125
16543,8,34,6,3.07,16
13322,5,15,7,3.14,14
17393,3,13,2,4.42,13
14955,180,614,322,4.07,377
11220,10,59,18,2.98,64
11328,384,1070,359,3.11,769
16901,1,2,1,3.67,12
17127,1,7,2,3.64,14
16447,13,32,14,4.09,33
14401,4,14,7,2.75,8
11464,10103,11461,10973,4.44,719
11541,27,94,70,3.61,28
17915,0,17,7,3.62,8
12321,104,488,221,3.51,235
15723,5,11,4,3.72,18
17798,2,6,1,2.50,8
10143,1,7,0,4.50,6
13729,14,13,3,4.07,58
16688,2,7,3,3.80,15
14989,72,129,55,3.93,158
14044,3,14,5,3.69,28
12061,0,2,0,3.87,16
14427,1,6,1,4.12,9
15299,31,54,40,4.09,11
17508,0,20,6,4.90,10
16685,9,13,4,4.27,15
14785,5,18,2,3.33,18
11501,15,56,15,2.97,36
15475,2,8,2,3.81,26
15282,31,57,21,4.03,59
13106,5,29,8,3.53,20
15644,1,10,4,4.38,8
10877,28,81,16,3.79,53
16126,3,15,11,4.76,17
13224,90,165,113,4.03,67
13149,5,13,5,4.29,19
13131,641,919,734,3.34,436
12114,92,250,65,3.73,173
10913,8,18,4,3.93,28
16946,0,3,1,3.62,9
10284,123,176,135,3.94,82
15781,21,71,19,3.64,25
13767,11,43,15,3.82,139
16234,5,11,5,3.92,12
15094,23,69,47,4.27,22
17284,81,165,84,3.44,272
15217,35,53,36,3.53,34
16991,15,30,9,3.58,19
15336,42,126,18,3.33,131
11512,340,719,430,3.19,220
14042,135,189,95,3.12,33
16140,0,12,2,4.55,11
15990,6,20,9,3.92,13
10650,9,13,6,4.20,15
11119,9,9,7,4.78,9
14553,3,10,3,3.69,17
14481,4,16,3,3.57,28
17441,148,175,132,3.96,218
10324,4,16,9,3.50,10
15484,11,79,23,3.73,56
14294,20,39,28,3.59,17
14376,6,30,3,4.00,18
13975,5,15,10,3.69,32
15631,5,23,9,3.53,17
15604,3,8,2,3.75,8
10321,47,92,64,3.71,31
16388,14,33,11,3.19,21
16955,4,6,2,3.20,5
11928,112,183,80,3.77,167
11177,52,126,45,3.83,48
12634,47,84,51,3.56,25
14969,9,59,16,3.66,38
10714,144,256,115,3.40,104
14174,5,19,7,4.11,18
12697,26,39,13,2.48,44
11825,13,34,16,3.41,27
11003,1,14,3,3.62,24
14283,7,9,0,3.53,15
15575,9,26,8,3.56,70
15994,3,12,3,4.17,41
15239,25,46,21,3.25,24
10569,42,102,26,2.85,73
16779,3,8,6,4.00,16
10947,22,55,7,3.45,87
12045,33,72,34,3.97,72
11692,22,41,22,3.65,37
13133,8,58,15,4.70,37
11784,0,15,5,4.11,9
12478,7,37,12,3.78,9
16956,2,31,11,3.64,87
11294,59,190,35,3.09,235
13021,8,36,18,4.39,23
11456,61,123,73,3.99,102
12683,0,6,0,3.86,14
15481,13,23,11,4.00,18
11849,2,18,7,4.09,11
12248,12,56,8,3.07,94
14394,3,13,4,4.12,16
15025,19,31,11,3.89,19
14247,3,17,2,3.55,11
13159,6,38,17,3.38,24
16584,30,71,20,3.76,100
14937,24,43,40,4.07,14
17134,2,8,2,3.20,11
11530,12,18,16,4.50,13
16710,6,19,8,3.77,40
12145,5,48,23,3.78,23
13531,17,143,45,4.10,116
13603,7,32,10,3.81,58
12105,6,27,15,3.79,14
10332,104,251,126,3.12,166
13579,96,159,97,3.97,129
17131,20,49,22,3.88,113
11961,13,20,11,4.29,73
15396,1,11,0,4.25,12
13274,5,22,9,4.14,14
18018,2,1,1,4.33,6
13589,9,15,2,3.43,14
10124,585,1122,758,3.79,290
16588,2,19,0,1.78,11
12581,39,103,88,4.27,44
15355,31,104,42,3.72,116
17565,7,18,5,3.22,18
11550,626,852,636,3.93,332
13034,5,28,11,3.88,40
16247,0,5,2,4.17,12
12976,390,488,263,3.41,272
13672,10,25,6,3.46,29
13477,2,18,4,4.62,13
15127,3,9,5,3.90,10
16323,4,19,3,3.21,27
12609,63,233,60,4.01,151
17819,3,11,3,3.23,15
15826,125,606,243,3.35,1453
15295,8,49,36,4.46,50
16249,11,53,37,4.04,24
17838,2,15,0,3.38,16
14092,5,3,1,3.50,6
12714,0,1,0,4.57,7
13564,13,49,22,3.30,105
12125,89,233,161,3.94,101
14432,6,11,5,2.82,12
12417,12,33,7,3.37,62
16735,30,51,31,3.14,50
17961,1,6,2,3.64,11
17204,10,57,10,3.66,35
16078,3,13,3,4.20,10
15448,9,28,6,3.12,52
16108,9,20,7,4.00,18
14381,8,57,9,3.17,48
14836,3,15,6,4.42,24
11037,12,57,21,4.19,47
15232,10,43,12,2.90,22
13921,4,12,2,4.07,14
15488,5,33,8,3.05,20
14698,5,27,5,3.29,24
14255,4,16,8,4.12,16
13053,0,2,1,4.40,5
14433,12,68,19,3.38,72
11780,18,47,20,4.02,47
16563,5,33,8,3.33,12
17765,6,6,1,3.80,12
15082,6,67,12,3.56,45
16650,1,17,8,4.03,29
11042,26,121,53,3.70,260
17182,1,8,4,3.70,11
12030,2,16,15,4.29,8
11029,51,154,29,3.05,121
13977,1,10,1,4.00,7
17526,191,193,132,3.83,278
16626,6,21,10,3.41,29
12954,32,97,53,3.72,39
16080,5,24,2,2.83,18
16509,6,26,3,3.92,50
14964,0,4,3,4.22,9
13906,5,10,2,3.77,14
14828,0,9,2,3.57,14
12978,0,1,0,4.67,9
11428,39,111,42,3.35,158
13565,8,3,1,2.40,5
15465,239,513,233,3.55,625
12474,5,36,6,3.57,39
14759,114,310,129,3.96,343
10518,29,62,37,4.09,97
12391,15,32,15,3.67,45
17053,1,1,0,3.92,13
11974,0,13,3,3.91,14
18034,1,1,1,5.00,9
16256,10,28,20,3.95,22
12186,6,12,7,4.08,25
11763,1,6,2,3.12,17
11332,19,45,13,4.00,44
17522,1,9,9,4.21,15
14617,665,910,575,3.25,513
16814,159,714,281,3.75,586
14956,10,33,14,3.43,14
15969,7,9,1,3.33,15
11551,1,8,3,4.18,11
16778,4,31,6,4.25,12
12312,5,50,8,3.49,57
14894,67,36,26,3.72,54
12687,121,159,110,3.88,101
10036,18,96,15,3.41,234
11574,18,49,23,3.06,33
11391,21,66,22,3.87,60
16232,10,37,11,3.31,40
11640,64,145,54,3.79,73
13214,1,12,10,4.20,32
10341,53,173,53,3.00,75
16989,14,38,13,4.00,17
17784,41,330,184,4.03,282
13652,7,36,5,4.00,26
16145,2,5,6,4.73,11
13577,72,152,49,3.57,167
17542,1,12,2,4.08,14
16313,4,6,6,3.85,14
16669,9,13,4,3.53,19
16621,34,116,49,3.71,14
15952,6,21,4,3.28,36
11554,4,6,2,4.00,8
15034,3,21,7,3.53,17
16127,9,24,6,3.40,16
10346,153,423,148,3.62,314
11756,20,102,30,3.59,56
12302,183,551,218,3.06,232
11759,24,32,24,3.60,10
13548,7,17,1,3.73,15
12429,24,28,15,2.94,16
13400,1,24,10,4.69,16
11101,8,17,7,4.36,14
10137,22,44,10,3.62,37
13431,14,80,17,3.55,71
12220,10,27,5,3.94,33
17248,182,210,145,3.52,198
17621,815,1369,877,3.57,611
13932,2,8,3,4.00,18
14922,1756,1292,1467,3.90,240
11007,37,187,102,4.55,132
11503,83,135,78,4.24,125
13570,39,170,83,3.43,111
16873,0,8,4,3.40,10
15385,165,578,168,3.27,504
15057,19,29,11,3.64,74
15204,7,20,3,4.20,10
11747,6,7,1,3.47,15
17010,5,15,8,4.11,9
15026,1,12,0,3.33,12
11114,11,36,13,3.73,59
12254,10,24,14,3.86,73
11276,4,20,2,2.25,14
13073,5,28,5,4.32,19
13120,11,55,8,4.00,72
13762,0,1,1,4.00,8
11055,9,30,14,3.79,14
13205,15,102,47,3.61,89
15934,1,14,1,4.00,20
12922,7,41,6,3.00,15
17848,2,5,4,3.50,6
10393,27,97,31,3.70,60
11682,93,161,88,3.85,152
14873,1,11,2,3.93,14
15238,4,8,3,3.43,21
16851,1,6,0,3.07,15
17400,49,179,85,3.88,228
11162,45,119,37,4.08,154
16261,41,59,39,3.65,38
15942,2,18,4,3.62,26
12174,3,32,3,3.29,31
14687,1,14,4,4.33,13
13174,8,26,5,3.43,37
18041,2,6,7,4.33,6
14201,2,12,2,3.50,10
17862,115,273,139,3.92,169
12270,19,60,31,4.13,63
13715,14,57,43,4.11,28
10675,0,4,2,4.79,14
12117,41,69,31,2.83,41
12864,51,136,41,3.40,154
13076,15,92,25,4.12,41
12126,28,67,14,3.55,123
14993,45,122,47,3.58,288
11108,4,33,5,2.80,15
13038,7,26,10,3.77,22
10291,7,14,7,3.89,18
15609,1,15,3,3.40,6
16657,34,214,46,4.00,13
13317,13,40,23,4.35,20
15141,15,30,4,3.07,30
14480,0,3,1,3.78,9
13710,2,14,5,3.64,36
17039,3,10,0,3.47,16
16729,11,24,6,3.93,14
15627,8,13,5,3.79,21
14410,15,48,42,3.93,14
12541,3,31,5,3.75,16
10566,490,884,601,4.06,330
11026,6,49,7,4.16,44
16871,15,60,32,4.15,33
11752,17,46,19,4.03,37
14370,2,9,6,4.00,7
17924,3,26,5,2.71,16
11588,17,98,30,3.83,67
14899,17,77,48,4.50,28
13020,0,1,4,3.86,9
11854,11,82,23,3.41,80
10762,2,7,1,4.17,13
14335,2,5,4,4.25,8
13186,18,82,25,4.11,29
10588,77,183,90,3.70,132
14944,432,703,555,4.03,260
10431,32,46,8,2.50,54
16913,5,34,3,2.95,19
16436,6,9,2,3.00,15
12923,67,509,161,3.49,311
12224,25,93,28,3.52,84
16937,7,9,5,4.07,14
17060,1,11,4,4.83,6
13545,33,102,26,4.14,161
11279,46,118,69,4.20,144
13580,4,11,3,3.64,14
17868,4,14,8,4.04,24
16463,3,16,3,4.83,12
15072,9,27,5,3.68,25
17867,0,9,2,4.14,7
11951,2,36,12,3.69,13
11986,9,14,7,3.86,14
11649,26,72,57,3.78,50
11441,66,270,203,4.00,68
14091,69,175,92,4.01,86
15865,46,120,60,3.73,108
17667,2,11,5,3.36,11
16491,1,26,9,4.38,13
14231,30,95,35,3.18,102
15793,6452,12744,10444,4.20,1279
14067,89,172,91,3.81,78
16111,1,4,2,3.60,5
10669,134,54,55,3.86,81
